token1,token2,co_docs,PMI,NPMI,PHI
도시락싸기,요리레시피,12,3.41336791485471,0.7731619078121194,0.5988248344192024
밑반찬,cook,6,3.929308633469702,0.7692514888558761,0.5498950682171896
food,cook,6,3.929308633469702,0.7692514888558761,0.5498950682171896
obento,instagood,7,3.808680647678245,0.7688382019874207,0.5597646021169168
obento,mamagirl,7,3.808680647678245,0.7688382019874207,0.5597646021169168
도시락일기,오도완,6,3.903990825695682,0.7642949524415976,0.5429777845858528
koreanfood,recipe,6,3.903990825695682,0.7642949524415976,0.5429777845858528
다들,식단공유,11,3.4339872017796917,0.7627984294606365,0.5799926183227408
식단공유,100g,5,4.031824194256622,0.762118495678106,0.5286081937090863
쿡스타그램,오도완,5,4.031824194256622,0.762118495678106,0.5286081937090863
식단도시락,단백질도시락,5,4.031824194256622,0.762118495678106,0.5286081937090863
characterfood,wpdelijapan,7,3.7704594350976737,0.7611226881188219,0.5478292229645769
도시락일기,자취일기,5,4.0093513386530635,0.7578705478309322,0.5230244207507707
도시락스타그램,집밥그램,12,3.3443750435351163,0.7575343337136022,0.5786281151368486
도시락스타그램,도먹걸,12,3.3443750435351163,0.7575343337136022,0.5786281151368486
직장인점심도시락,자취일기,6,3.8552006619167516,0.7547431687489732,0.5304410612891819
