token1,token2,co_docs,PMI,NPMI,PHI
점메추,단백질도시락,5,4.122081305213988,0.7799243640237616,0.5550161403770256
도시락싸기,요리레시피,12,3.4083148470281444,0.772901978163895,0.598787302116395
밑반찬,cook,6,3.9242555657020497,0.7690229941988924,0.5498704576155907
food,cook,6,3.9242555657020497,0.7690229941988924,0.5498704576155907
obento,mamagirl,7,3.803627579890393,0.7686021678671715,0.5597425196567509
obento,instagood,7,3.803627579890393,0.7686021678671715,0.5597425196567509
도시락일기,오도완,6,3.898937757925916,0.7640615496607941,0.5429534825544079
koreanfood,recipe,6,3.898937757925916,0.7640615496607941,0.5429534825544079
식단공유,100g,5,4.026771126516674,0.7618910636103349,0.5285857232070794
쿡스타그램,오도완,5,4.026771126516674,0.7618910636103349,0.5285857232070794
식단도시락,단백질도시락,5,4.026771126516674,0.7618910636103349,0.5285857232070794
characterfood,wpdelijapan,7,3.7654063673074116,0.7608787758597347,0.5478006459182622
도시락일기,자취일기,5,4.004298270910617,0.7576390544143538,0.5230038556037083
도시락스타그램,집밥그램,12,3.3393219757068677,0.757256496711406,0.5785924565436632
도시락스타그램,도먹걸,12,3.3393219757068677,0.757256496711406,0.5785924565436632
직장인점심도시락,자취일기,6,3.850147594143059,0.7545003074808305,0.5304201784898792
characterfood,happykbaglecafe,6,3.8343992372957243,0.7514141556403902,0.5252578421542845
직장인점심도시락,도시락일기,10,3.444682490607994,0.7501347494350981,0.5555891025834871
food,cooking,6,3.8188950508768467,0.7483758530469835,0.5207510049631489
간식,집밥레시피,6,3.8188950508768467,0.7483758530469835,0.5207510049631489
밑반찬,cooking,6,3.8188950508768467,0.7483758530469835,0.5207510049631489
도시락스타그램,직장인점심시간,11,3.339321975503486,0.7426037880186952,0.5536762384726116
도시락스타그램,클릭도시락,11,3.339321975503486,0.7426037880186952,0.5536762384726116
도시락스타그램,domukgirl,11,3.339321975503486,0.7426037880186952,0.5536762384726116
도시락싸기,주세요지니벤또,8,3.562465525032684,0.739833120439848,0.5290344279390914
도시락스타그램,반찬스타그램,12,3.259279268211751,0.7391052490311887,0.5544749647646614
집밥레시피,점메추,5,3.898937756335201,0.7377041656435992,0.4948822927328556
다이어터,diet,5,3.898937756335201,0.7377041656435992,0.4948822927328556
lover,Lunchbox,12,3.2375392816213884,0.7341752823482108,0.5474135489652328
자취요리,자취일기,5,3.8791351292300345,0.7339573808988488,0.4905647501008786
직장인점심도시락,쿡스타그램,8,3.5316938664977173,0.733442632729844,0.519388939747035
도시락반찬,주세요지니벤또,8,3.527374205371378,0.7325455494183325,0.5195620278517861
간식,단백질도시락,5,3.8597170435565995,0.7302833538726822,0.4851204064654246
자취요리,직장인점심시간,7,3.6094715665657486,0.7293689018306292,0.505204172670304
10월,23일,10,3.339321975259428,0.7271908107711315,0.5276393421008814
예쁜도시락,모두들,5,3.8219767159206794,0.723142640516965,0.47565677373789234
식단도시락,집밥레시피,5,3.803627577416484,0.7196708651882817,0.47111700933726475
식단도시락,점메추,5,3.803627577416484,0.7196708651882817,0.47111700933726475
식단기록,100g,5,3.78560907207195,0.7162616477854812,0.4669393608940618
