상품명,1회 가격,평점,리뷰 수,__src__,rating_norm,review_weight,가중 점수
[천안아산 샐러드 정기배송] 주 4회 배송 (16회),8994.0,4.92,25.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.984,0.008333333333333333,0.008199999999999999
"(데일리팜)부산,양산,김해 샐러드 정기배송 30회권",6900.0,4.94,87.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9880000000000001,0.029,0.028652000000000004
포켓샐러드 골라담는 2주 채소만 샐러드 정기배송 주5팩씩 야채 배달 구독 다이어트 식단,7200.0,4.89,108.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.978,0.036,0.035207999999999996
저염식단 양많은 6종 12팩 점심구독 저염식 단백질 반찬배달 아침 매일 벌크업 식단 저녁,7600.0,4.81,26.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.962,0.008666666666666666,0.008337333333333332
[천안아산 샐러드 정기배송] 주 4회 배송 (8회),9188.0,4.91,23.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.982,0.007666666666666666,0.007528666666666666
밀투고 식단 정기배송 샐러드 배송 유러피안 샐러드 구독 배달 2주 [주 6개],8700.0,4.89,28.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.978,0.009333333333333334,0.009128
밀투고 식단 정기배송 샐러드 배송 1주 유러피안 샐러드 구독 배달 체험팩 [주 6개],8800.0,4.86,63.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9720000000000001,0.021,0.020412000000000003
밀투고 샐러드 배송 식단 정기배송 유러피안샐러드 구독 배달 3주 [주 3개],8700.0,4.79,28.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.958,0.009333333333333334,0.008941333333333334
밀투고 샐러드 배송 식단 정기배송 유러피안샐러드 구독 배달 3주 [주 6개],8600.0,5.0,23.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.007666666666666666,0.007666666666666666
핫앤쿡 라면애밥 4개세트 비화식 발열도시락 전투식량 비상식량,4855.0,4.84,921.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.968,0.307,0.297176
(체중조절식 5종) 블랙컨슈머 다이어트 체중조절식 5팩 간편 냉동 배달 직장인 아침 점심 저염 저당 저지방 운동 식단도시락,4780.0,4.63,8.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9259999999999999,0.0026666666666666666,0.002469333333333333
(닭가슴살도시락 7종) 블랙컨슈머 다이어트 닭가슴살 도시락 1종 포함 식단 7팩 간편 냉동 배달 직장인 아침 점심 저염 저당 저지방 고단백 식단,5843.0,4.6,10.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9199999999999999,0.0033333333333333335,0.0030666666666666668
시즌1 냉동도시락 탄단지 6종12팩 단백질 반찬 아침식사 점심도시락배달 저녁 직장인 2주,4683.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
(한식도시락 5종) 블랙컨슈머 다이어트 한식도시락 5팩 간편 냉동 배달 직장인 아침 점심 저염 저당 저지방 식단,4800.0,5.0,5.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0016666666666666668,0.0016666666666666668
[라온콕] 네이버_단백짱 A (8팩) 냉동도시락 직장인 양많은 간편식 식단,5375.0,4.87,31.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.974,0.010333333333333333,0.010064666666666666
핫앤쿡 비빔밥 4개 랜덤 세트 비화식 발열도시락 전투식량 등산도시락 간편식,4855.0,4.82,632.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9640000000000001,0.21066666666666667,0.2030826666666667
[라온콕] 네이버_단백짱 B (6팩) 냉동도시락 직장인 양많은 간편식 식단,5667.0,5.0,5.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0016666666666666668,0.0016666666666666668
시즌2 냉동도시락 탄단지 6종12팩 단백질 반찬 아침식사 점심도시락배달 저녁 직장인 2주,4683.0,5.0,2.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0006666666666666666,0.0006666666666666666
[닭가슴살 스테이크] 단백질 도시락 양많은 간편한 다이어트 식단 직장인 도시락 6팩,7900.0,5.0,2.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0006666666666666666,0.0006666666666666666
시즌4 냉동도시락 반찬 6종12팩 단백질 아침식사 점심도시락배달 저녁 직장인 건강식 2주,4683.0,4.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.8,0.0003333333333333333,0.0002666666666666667
[돈등심 스테이크] 단백질 도시락 양많은 간편한 다이어트 식단 직장인 도시락 6팩,8900.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
[라온콕] 네이버_단백짱 C (6팩) 냉동도시락 직장인 양많은 간편식 식단,5667.0,4.5,2.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9,0.0006666666666666666,0.0006
[치킨함박 스테이크] 단백질 도시락 양많은 다이어트 식단 직장인 냉동 도시락 6팩,8100.0,5.0,3.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.001,0.001
[비프함박 스테이크] 단백질 도시락 양많은 다이어트 식단 직장인 냉동 도시락 6팩,8600.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
[포크함박 스테이크] 단백질 도시락 양많은 간편한 다이어트 식단 냉동 도시락 6팩,8400.0,5.0,5.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0016666666666666668,0.0016666666666666668
[치킨함박 스테이크 닭갈비 볶음밥] 단백질 도시락 양많은 다이어트 식단 냉동 도시락 6팩,8800.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
[라온콕] 네이버_단백짱 E (4팩) 냉동도시락 직장인 양많은 간편식 식단,5875.0,4.33,3.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.866,0.001,0.000866
(한식도시락+파스타 9종) 블랙컨슈머 다이어트 한식도시락 5팩+파스타 4팩 간편 냉동 배달 직장인 아침 점심 저염 저당 저지방 식단,11525.0,4.5,4.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.9,0.0013333333333333333,0.0012
[라온콕] 네이버_단백짱 D (4팩) 냉동도시락 직장인 양많은 간편식 식단,5875.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
[체험팩 맛보기] 샐러드 2팩 닭가슴살 도시락배달 구독,12500.0,4.77,143.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.954,0.04766666666666667,0.045474
단백질 도시락 밀투고 인기 TOP4 양많은 식단 8팩 [부채살+돈등심+비프함박+포크함박],9125.0,4.95,21.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.99,0.007,0.00693
단백질 도시락 밀투고 맛도리 TOP3 다이어트 식단 6팩 [비프함박+포크함박+치킨함박],8267.0,5.0,13.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.004333333333333333,0.004333333333333333
포켓샐러드 1주 식단 패키지 4팩/5팩 도시락 배달 전국배송 다이어트식단 점심샐러드,7620.0,4.88,154.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,0.976,0.051333333333333335,0.05010133333333333
[부채살 스테이크 김치볶음밥] 단백질 도시락 양많은 다이어트 식단 직장인 도시락 6팩,11700.0,5.0,1.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0003333333333333333,0.0003333333333333333
프리미엄 자연 한끼 슈퍼곡물샐러드 식사대용 식단관리 냉동 포케 도시락 200g X 3개,7367.0,5.0,10.0,도시락_정기구독_상품_정리_from_txt_enriched.csv,1.0,0.0033333333333333335,0.0033333333333333335
